id;respid;extrtime;origin;destination;company;depdate;arrdate;duration;flighttype;price;stopover;stopovertime
16;160;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T07:10:00;2016-03-15T20:15:00;13,083333333333334;aller simple;108;1 escale;10h 20min à ORY
16;161;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T14:00:00;2016-03-15T20:15:00;6,25;aller simple;108;1 escale;3h 40min à ORY
16;162;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T12:30:00;2016-03-15T20:15:00;7,75;aller simple;108;1 escale;5h 10min à ORY
16;163;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T11:30:00;2016-03-15T20:15:00;8,75;aller simple;108;1 escale;6h 10min à ORY
16;164;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T10:15:00;2016-03-15T20:15:00;10,0;aller simple;108;1 escale;7h 25min à ORY
16;165;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T13:00:00;2016-03-15T20:15:00;7,25;aller simple;108;1 escale;4h 30min à ORY
16;166;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T08:35:00;2016-03-15T20:15:00;11,666666666666666;aller simple;108;1 escale;9h 05min à ORY
16;167;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T09:30:00;2016-03-15T20:15:00;10,75;aller simple;108;1 escale;8h 00min à ORY
16;168;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T07:20:00;2016-03-15T20:15:00;12,916666666666666;aller simple;108;1 escale;10h 20min à ORY
16;169;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T16:55:00;2016-03-16T10:15:00;17,333333333333332;aller simple;113;1 escale;14h 45min à ORY
16;170;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T16:30:00;2016-03-16T10:15:00;17,75;aller simple;113;1 escale;15h 10min à ORY
16;171;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T18:35:00;2016-03-16T13:15:00;18,666666666666668;aller simple;113;1 escale;16h 05min à ORY
16;172;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T18:35:00;2016-03-16T15:50:00;21,25;aller simple;113;1 escale;18h 40min à ORY
16;173;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T18:35:00;2016-03-16T17:35:00;23,0;aller simple;113;1 escale;20h 25min à ORY
16;174;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T21:10:00;2016-03-16T20:15:00;23,083333333333332;aller simple;113;1 escale;20h 30min à ORY
16;175;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T20:40:00;2016-03-16T20:15:00;23,583333333333332;aller simple;113;1 escale;21h 00min à ORY
16;176;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T19:40:00;2016-03-16T20:15:00;24,583333333333332;aller simple;113;1 escale;22h 00min à ORY
16;177;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T08:35:00;2016-03-16T10:15:00;25,666666666666668;aller simple;113;1 escale;23h 05min à ORY
16;178;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T19:05:00;2016-03-16T20:15:00;25,166666666666668;aller simple;113;1 escale;22h 25min à ORY
16;179;15/01/2016 10:13:54;NCE;BES;HOP!-HOP!;2016-03-15T13:35:00;2016-03-15T17:05:00;3,5;aller simple;114;1 escale;1h 05min à LYS
16;180;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T18:35:00;2016-03-16T11:35:00;17,0;aller simple;115;1 escale;14h 20min à CDG
16;181;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T18:35:00;2016-03-16T17:10:00;22,583333333333332;aller simple;115;1 escale;19h 55min à CDG
16;182;15/01/2016 10:13:54;NCE;BES;HOP!-HOP!;2016-03-15T18:20:00;2016-03-16T10:05:00;15,75;aller simple;119;1 escale;13h 20min à LYS
16;183;15/01/2016 10:13:54;NCE;BES;HOP!-HOP!;2016-03-15T13:35:00;2016-03-15T21:20:00;7,75;aller simple;133;1 escale;5h 20min à LYS
16;184;15/01/2016 10:13:54;NCE;BES;HOP!-HOP!;2016-03-15T18:20:00;2016-03-15T21:20:00;3,0;aller simple;154;1 escale;35min à LYS
16;185;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T06:45:00;2016-03-15T10:15:00;3,5;aller simple;163;1 escale;55min à ORY
16;186;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T17:50:00;2016-03-15T22:10:00;4,333333333333333;aller simple;163;1 escale;1h 45min à ORY
16;187;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T06:45:00;2016-03-15T13:15:00;6,5;aller simple;163;1 escale;3h 55min à ORY
16;188;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T18:35:00;2016-03-16T10:15:00;15,666666666666666;aller simple;168;1 escale;13h 05min à ORY
16;189;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T18:35:00;2016-03-16T20:15:00;25,666666666666668;aller simple;168;1 escale;23h 05min à ORY
16;190;15/01/2016 10:13:54;NCE;BES;Air France-Air France;2016-03-15T17:50:00;2016-03-16T20:15:00;26,416666666666668;aller simple;168;1 escale;23h 50min à ORY
17;1;15/01/2016 10:14:00;ORY;LRT;Air France;2016-03-15T08:35:00;2016-03-15T10:00:00;1,4166666666666667;aller simple;50;Sans escale;
17;2;15/01/2016 10:14:00;ORY;LRT;Air France;2016-03-15T12:10:00;2016-03-15T13:35:00;1,4166666666666667;aller simple;50;Sans escale;
17;3;15/01/2016 10:14:00;ORY;LRT;Air France;2016-03-15T16:00:00;2016-03-15T17:25:00;1,4166666666666667;aller simple;50;Sans escale;
17;4;15/01/2016 10:14:00;ORY;LRT;Air France;2016-03-15T20:05:00;2016-03-15T21:30:00;1,4166666666666667;aller simple;70;Sans escale;
18;1;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T10:45:00;2016-03-15T17:25:00;6,666666666666667;aller simple;84;1 escale;4h 05min à ORY
18;2;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T06:50:00;2016-03-15T13:35:00;6,75;aller simple;84;1 escale;4h 10min à ORY
18;3;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T06:50:00;2016-03-15T17:25:00;10,583333333333334;aller simple;84;1 escale;8h 00min à ORY
18;4;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T18:35:00;2016-03-16T17:25:00;22,833333333333332;aller simple;89;1 escale;20h 20min à ORY
18;5;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T15:50:00;2016-03-16T10:00:00;18,166666666666668;aller simple;89;1 escale;15h 35min à ORY
18;6;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T19:00:00;2016-03-16T13:35:00;18,583333333333332;aller simple;89;1 escale;16h 00min à ORY
18;7;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T13:10:00;2016-03-16T10:00:00;20,833333333333332;aller simple;89;1 escale;18h 15min à ORY
18;8;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T15:50:00;2016-03-16T13:35:00;21,75;aller simple;89;1 escale;19h 10min à ORY
18;9;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T19:00:00;2016-03-16T17:25:00;22,416666666666668;aller simple;89;1 escale;19h 50min à ORY
18;10;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T10:45:00;2016-03-16T10:00:00;23,25;aller simple;89;1 escale;20h 40min à ORY
18;11;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T18:35:00;2016-03-16T10:00:00;15,416666666666666;aller simple;89;1 escale;12h 55min à ORY
18;12;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T18:35:00;2016-03-16T13:35:00;19,0;aller simple;89;1 escale;16h 30min à ORY
18;13;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T19:00:00;2016-03-16T10:00:00;15,0;aller simple;89;1 escale;12h 25min à ORY
18;14;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T13:10:00;2016-03-16T13:35:00;24,416666666666668;aller simple;89;1 escale;21h 50min à ORY
18;15;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T15:50:00;2016-03-16T17:25:00;25,583333333333332;aller simple;89;1 escale;23h 00min à ORY
18;16;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T10:45:00;2016-03-16T13:35:00;26,833333333333332;aller simple;99;1 escale;24h 15min à ORY
18;17;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T06:50:00;2016-03-16T10:00:00;27,166666666666668;aller simple;99;1 escale;24h 35min à ORY
18;18;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T13:10:00;2016-03-16T17:25:00;28,25;aller simple;99;1 escale;25h 40min à ORY
18;19;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T15:50:00;2016-03-15T21:30:00;5,666666666666667;aller simple;114;1 escale;3h 05min à ORY
18;20;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T13:10:00;2016-03-15T21:30:00;8,333333333333334;aller simple;114;1 escale;5h 45min à ORY
18;21;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T10:45:00;2016-03-15T21:30:00;10,75;aller simple;114;1 escale;8h 10min à ORY
18;22;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T19:00:00;2016-03-16T21:30:00;26,5;aller simple;119;1 escale;23h 55min à ORY
18;23;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T06:50:00;2016-03-15T21:30:00;14,666666666666666;aller simple;119;1 escale;12h 05min à ORY
18;24;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T18:35:00;2016-03-16T21:30:00;26,916666666666668;aller simple;129;1 escale;24h 25min à ORY
18;25;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T07:35:00;2016-03-15T17:25:00;9,833333333333334;aller simple;214;1 escale;7h 20min à ORY
18;26;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T07:35:00;2016-03-15T13:35:00;6,0;aller simple;214;1 escale;3h 30min à ORY
18;27;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T07:35:00;2016-03-16T10:00:00;26,416666666666668;aller simple;219;1 escale;23h 55min à ORY
18;28;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T07:35:00;2016-03-15T21:30:00;13,916666666666666;aller simple;249;1 escale;11h 25min à ORY
18;29;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T11:10:00;2016-03-15T17:25:00;6,25;aller simple;284;1 escale;3h 45min à ORY
18;30;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T11:10:00;2016-03-16T10:00:00;22,833333333333332;aller simple;289;1 escale;20h 20min à ORY
18;31;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T11:10:00;2016-03-16T13:35:00;26,416666666666668;aller simple;289;1 escale;23h 55min à ORY
18;32;15/01/2016 10:14:05;LYS;LRT;Air France-Air France;2016-03-15T11:10:00;2016-03-15T21:30:00;10,333333333333334;aller simple;319;1 escale;7h 50min à ORY
19;1;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T11:05:00;2016-03-15T17:25:00;6,333333333333333;aller simple;82;1 escale;3h 35min à ORY
19;2;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T06:50:00;2016-03-15T13:35:00;6,75;aller simple;82;1 escale;4h 00min à ORY
19;3;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T20:30:00;2016-03-16T10:00:00;13,5;aller simple;82;1 escale;10h 55min à ORY
19;4;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T10:30:00;2016-03-15T13:35:00;3,0833333333333335;aller simple;82;1 escale;30min à ORY
19;5;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T09:10:00;2016-03-15T13:35:00;4,416666666666667;aller simple;82;1 escale;1h 50min à ORY
19;6;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T12:55:00;2016-03-15T17:25:00;4,5;aller simple;82;1 escale;1h 55min à ORY
19;7;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T11:30:00;2016-03-15T17:25:00;5,916666666666667;aller simple;82;1 escale;3h 20min à ORY
19;8;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T10:30:00;2016-03-15T17:25:00;6,916666666666667;aller simple;82;1 escale;4h 20min à ORY
19;9;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T09:10:00;2016-03-15T17:25:00;8,25;aller simple;82;1 escale;5h 40min à ORY
19;10;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T06:50:00;2016-03-15T17:25:00;10,583333333333334;aller simple;82;1 escale;7h 50min à ORY
19;11;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T20:40:00;2016-03-16T10:00:00;13,333333333333334;aller simple;82;1 escale;10h 35min à ORY
19;12;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T10:30:00;2016-03-16T10:00:00;23,5;aller simple;87;1 escale;20h 55min à ORY
19;13;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T20:40:00;2016-03-16T13:35:00;16,916666666666668;aller simple;87;1 escale;14h 10min à ORY
19;14;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T12:55:00;2016-03-16T13:35:00;24,666666666666668;aller simple;87;1 escale;22h 05min à ORY
19;15;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T09:10:00;2016-03-16T10:00:00;24,833333333333332;aller simple;87;1 escale;22h 15min à ORY
19;16;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T16:35:00;2016-03-16T17:25:00;24,833333333333332;aller simple;87;1 escale;22h 15min à ORY
19;17;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T16:05:00;2016-03-16T10:00:00;17,916666666666668;aller simple;87;1 escale;15h 10min à ORY
19;18;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T15:35:00;2016-03-16T17:25:00;25,833333333333332;aller simple;87;1 escale;23h 15min à ORY
19;19;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T11:30:00;2016-03-16T13:35:00;26,083333333333332;aller simple;87;1 escale;23h 30min à ORY
19;20;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T18:35:00;2016-03-16T13:35:00;19,0;aller simple;87;1 escale;16h 15min à ORY
19;21;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T20:40:00;2016-03-16T17:25:00;20,75;aller simple;87;1 escale;18h 00min à ORY
19;22;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T16:05:00;2016-03-16T13:35:00;21,5;aller simple;87;1 escale;18h 45min à ORY
19;23;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T11:55:00;2016-03-16T10:00:00;22,083333333333332;aller simple;87;1 escale;19h 20min à ORY
19;24;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T18:35:00;2016-03-16T17:25:00;22,833333333333332;aller simple;87;1 escale;20h 05min à ORY
19;25;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T11:05:00;2016-03-16T10:00:00;22,916666666666668;aller simple;87;1 escale;20h 10min à ORY
19;26;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T16:05:00;2016-03-16T17:25:00;25,333333333333332;aller simple;87;1 escale;22h 35min à ORY
19;27;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T19:20:00;2016-03-16T10:00:00;14,666666666666666;aller simple;87;1 escale;12h 05min à ORY
19;28;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T11:55:00;2016-03-16T13:35:00;25,666666666666668;aller simple;87;1 escale;22h 55min à ORY
19;29;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T11:05:00;2016-03-16T13:35:00;26,5;aller simple;87;1 escale;23h 45min à ORY
19;30;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T20:30:00;2016-03-16T13:35:00;17,083333333333332;aller simple;87;1 escale;14h 30min à ORY
19;31;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T16:35:00;2016-03-16T10:00:00;17,416666666666668;aller simple;87;1 escale;14h 50min à ORY
19;32;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T19:20:00;2016-03-16T13:35:00;18,25;aller simple;87;1 escale;15h 40min à ORY
19;33;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T15:35:00;2016-03-16T10:00:00;18,416666666666668;aller simple;87;1 escale;15h 50min à ORY
19;34;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T14:35:00;2016-03-16T10:00:00;19,416666666666668;aller simple;87;1 escale;16h 50min à ORY
19;35;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T20:30:00;2016-03-16T17:25:00;20,916666666666668;aller simple;87;1 escale;18h 20min à ORY
19;36;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T16:35:00;2016-03-16T13:35:00;21,0;aller simple;87;1 escale;18h 25min à ORY
19;37;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T12:55:00;2016-03-16T10:00:00;21,083333333333332;aller simple;87;1 escale;18h 30min à ORY
19;38;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T15:35:00;2016-03-16T13:35:00;22,0;aller simple;87;1 escale;19h 25min à ORY
19;39;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T19:20:00;2016-03-16T17:25:00;22,083333333333332;aller simple;87;1 escale;19h 30min à ORY
19;40;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T18:35:00;2016-03-16T10:00:00;15,416666666666666;aller simple;87;1 escale;12h 40min à ORY
19;41;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T11:30:00;2016-03-16T10:00:00;22,5;aller simple;87;1 escale;19h 55min à ORY
19;42;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T14:35:00;2016-03-16T13:35:00;23,0;aller simple;87;1 escale;20h 25min à ORY
19;43;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T12:55:00;2016-03-15T21:30:00;8,583333333333334;aller simple;96;1 escale;6h 00min à ORY
19;44;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T08:20:00;2016-03-15T17:25:00;9,083333333333334;aller simple;96;1 escale;6h 30min à ORY
19;45;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T11:30:00;2016-03-15T21:30:00;10,0;aller simple;96;1 escale;7h 25min à ORY
19;46;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T10:30:00;2016-03-15T21:30:00;11,0;aller simple;96;1 escale;8h 25min à ORY
19;47;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T16:35:00;2016-03-15T21:30:00;4,916666666666667;aller simple;96;1 escale;2h 20min à ORY
19;48;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T08:20:00;2016-03-15T13:35:00;5,25;aller simple;96;1 escale;2h 40min à ORY
19;49;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T15:35:00;2016-03-15T21:30:00;5,916666666666667;aller simple;96;1 escale;3h 20min à ORY
19;50;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T14:35:00;2016-03-15T21:30:00;6,916666666666667;aller simple;96;1 escale;4h 20min à ORY
19;51;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T09:10:00;2016-03-15T21:30:00;12,333333333333334;aller simple;96;1 escale;9h 45min à ORY
19;52;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T08:20:00;2016-03-15T21:30:00;13,166666666666666;aller simple;96;1 escale;10h 35min à ORY
19;53;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T11:55:00;2016-03-15T21:30:00;9,583333333333334;aller simple;96;1 escale;6h 50min à ORY
19;54;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T11:05:00;2016-03-15T21:30:00;10,416666666666666;aller simple;96;1 escale;7h 40min à ORY
19;55;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T14:35:00;2016-03-16T17:25:00;26,833333333333332;aller simple;97;1 escale;24h 15min à ORY
19;56;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T11:55:00;2016-03-16T17:25:00;29,5;aller simple;97;1 escale;26h 45min à ORY
19;57;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T20:30:00;2016-03-16T21:30:00;25,0;aller simple;101;1 escale;22h 25min à ORY
19;58;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T08:20:00;2016-03-16T10:00:00;25,666666666666668;aller simple;101;1 escale;23h 05min à ORY
19;59;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T19:20:00;2016-03-16T21:30:00;26,166666666666668;aller simple;101;1 escale;23h 35min à ORY
19;60;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T20:40:00;2016-03-16T21:30:00;24,833333333333332;aller simple;101;1 escale;22h 05min à ORY
19;61;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T18:35:00;2016-03-16T21:30:00;26,916666666666668;aller simple;127;1 escale;24h 10min à ORY
19;62;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T16:05:00;2016-03-16T21:30:00;29,416666666666668;aller simple;133;1 escale;26h 40min à ORY
19;63;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T06:10:00;2016-03-15T10:00:00;3,8333333333333335;aller simple;152;1 escale;1h 15min à ORY
19;64;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T06:10:00;2016-03-15T13:35:00;7,416666666666667;aller simple;152;1 escale;4h 50min à ORY
19;65;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T06:50:00;2016-03-15T21:30:00;14,666666666666666;aller simple;152;1 escale;11h 55min à ORY
19;66;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T06:10:00;2016-03-15T17:25:00;11,25;aller simple;152;1 escale;8h 40min à ORY
19;67;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T06:10:00;2016-03-15T21:30:00;15,333333333333334;aller simple;157;1 escale;12h 45min à ORY
19;68;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T07:30:00;2016-03-15T17:25:00;9,916666666666666;aller simple;202;1 escale;7h 20min à ORY
19;69;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T06:40:00;2016-03-15T17:25:00;10,75;aller simple;202;1 escale;8h 10min à ORY
19;70;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T06:40:00;2016-03-15T10:00:00;3,3333333333333335;aller simple;202;1 escale;45min à ORY
19;71;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T07:30:00;2016-03-15T13:35:00;6,083333333333333;aller simple;202;1 escale;3h 30min à ORY
19;72;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T06:40:00;2016-03-15T13:35:00;6,916666666666667;aller simple;202;1 escale;4h 20min à ORY
19;73;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T07:30:00;2016-03-16T10:00:00;26,5;aller simple;207;1 escale;23h 55min à ORY
19;74;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T18:00:00;2016-03-15T21:30:00;3,5;aller simple;232;1 escale;55min à ORY
19;75;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T07:30:00;2016-03-15T21:30:00;14,0;aller simple;232;1 escale;11h 25min à ORY
19;76;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T06:40:00;2016-03-15T21:30:00;14,833333333333334;aller simple;237;1 escale;12h 15min à ORY
19;77;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T18:00:00;2016-03-16T10:00:00;16,0;aller simple;237;1 escale;13h 25min à ORY
19;78;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T18:00:00;2016-03-16T13:35:00;19,583333333333332;aller simple;237;1 escale;17h 00min à ORY
19;79;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T18:00:00;2016-03-16T17:25:00;23,416666666666668;aller simple;237;1 escale;20h 50min à ORY
19;80;15/01/2016 10:14:11;BOD;LRT;Air France-Air France;2016-03-15T06:50:00;2016-03-16T10:00:00;27,166666666666668;aller simple;332;1 escale;24h 25min à ORY
21;1;15/01/2016 10:14:23;MRS;LRT;Air France-Air France;2016-03-15T08:20:00;2016-03-15T17:25:00;9,083333333333334;aller simple;83;1 escale;6h 20min à ORY
21;2;15/01/2016 10:14:23;MRS;LRT;Air France-Air France;2016-03-15T10:30:00;2016-03-15T17:25:00;6,916666666666667;aller simple;83;1 escale;4h 00min à ORY
21;3;15/01/2016 10:14:23;MRS;LRT;Air France-Air France;2016-03-15T09:25:00;2016-03-15T17:25:00;8,0;aller simple;83;1 escale;5h 05min à ORY
21;4;15/01/2016 10:14:23;MRS;LRT;Air France-Air France;2016-03-15T20:50:00;2016-03-16T10:00:00;13,166666666666666;aller simple;83;1 escale;10h 25min à ORY
21;5;15/01/2016 10:14:23;MRS;LRT;Air France-Air France;2016-03-15T20:00:00;2016-03-16T10:00:00;14,0;aller simple;83;1 escale;11h 15min à ORY
21;6;15/01/2016 10:14:23;MRS;LRT;Air France-Air France;2016-03-15T09:10:00;2016-03-15T13:35:00;4,416666666666667;aller simple;83;1 escale;1h 40min à ORY
21;7;15/01/2016 10:14:23;MRS;LRT;Air France-Air France;2016-03-15T08:20:00;2016-03-15T13:35:00;5,25;aller simple;83;1 escale;2h 30min à ORY
21;8;15/01/2016 10:14:23;MRS;LRT;Air France-Air France;2016-03-15T11:20:00;2016-03-15T17:25:00;6,083333333333333;aller simple;83;1 escale;3h 20min à ORY
21;9;15/01/2016 10:14:23;MRS;LRT;Air France-Air France;2016-03-15T09:10:00;2016-03-15T17:25:00;8,25;aller simple;83;1 escale;5h 30min à ORY
21;10;15/01/2016 10:14:23;MRS;LRT;Air France-Air France;2016-03-15T19:25:00;2016-03-16T10:00:00;14,583333333333334;aller simple;83;1 escale;11h 40min à ORY
21;11;15/01/2016 10:14:23;MRS;LRT;Air France-Air France;2016-03-15T13:25:00;2016-03-16T10:00:00;20,583333333333332;aller simple;88;1 escale;17h 40min à ORY
21;12;15/01/2016 10:14:23;MRS;LRT;Air France-Air France;2016-03-15T16:15:00;2016-03-16T13:35:00;21,333333333333332;aller simple;88;1 escale;18h 25min à ORY
21;13;15/01/2016 10:14:23;MRS;LRT;Air France-Air France;2016-03-15T19:25:00;2016-03-16T17:25:00;22,0;aller simple;88;1 escale;19h 05min à ORY
